CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPrelevement;CoordXPrel;CoordYPrel;ProjectPrel;LibelléProjection;CdSupport;LbSupport;CdMethode;NomLongMethodePrel;DatePrel;HeurePrel;DateFinPrel;HeureFinPrel;CdZoneVerticaleProspectee;MnémoZoneVerticaleProspectée;ProfondeurPrel;CdDifficultePrel;MnemoDifficultePrel;CdAccredPrel;MnemoAccredPrel;AgrePrel;CdFinalitePrel;LbFinalitePrel;CommentairesPrel;CdRdd;NomRdd;CdProducteurPrelevement;NomProducteurPrelevement;CdPreleveur;NomPreleveur
"07017650";"Rivière Grande Anse à TROIS-RIVIÈRES";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-12-20;09:05:00;2022-12-20;09:05:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"0700000010/0700000011";"Contrôle de surveillance des cours d’eau du bassin Guadeloupe/Contrôle de surveillance des eaux côtières du bassin Guadeloupe";"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07021010";"Grande Rivière à Goyaves à SAINTE-ROSE";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-04-26;09:23:00;2022-04-26;09:23:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"700000011";;"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07021010";"Grande Rivière à Goyaves à SAINTE-ROSE";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-07-19;09:01:00;2022-07-19;09:01:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"700000011";;"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07021010";"Grande Rivière à Goyaves à SAINTE-ROSE";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-11-29;08:40:00;2022-11-29;08:40:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"700000011";;"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07021010";"Grande Rivière à Goyaves à SAINTE-ROSE";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-12-15;09:20:00;2022-12-15;09:20:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"700000011";;"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07021016";"Grande Rivière à Goyaves à SAINTE-ROSE";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-04-26;09:02:00;2022-04-26;09:02:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"0700000010/0700000011";"Contrôle de surveillance des cours d’eau du bassin Guadeloupe/Contrôle de surveillance des eaux côtières du bassin Guadeloupe";"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07021016";"Grande Rivière à Goyaves à SAINTE-ROSE";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-07-19;08:34:00;2022-07-19;08:34:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"0700000010/0700000011";"Contrôle de surveillance des cours d’eau du bassin Guadeloupe/Contrôle de surveillance des eaux côtières du bassin Guadeloupe";"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07021016";"Grande Rivière à Goyaves à SAINTE-ROSE";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-11-29;07:00:00;2022-11-29;07:00:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"0700000010/0700000011";"Contrôle de surveillance des cours d’eau du bassin Guadeloupe/Contrôle de surveillance des eaux côtières du bassin Guadeloupe";"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07021016";"Grande Rivière à Goyaves à SAINTE-ROSE";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-12-15;08:35:00;2022-12-15;08:35:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"0700000010/0700000011";"Contrôle de surveillance des cours d’eau du bassin Guadeloupe/Contrôle de surveillance des eaux côtières du bassin Guadeloupe";"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07021172";"Grande Rivière à Goyaves à PETIT-BOURG";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-04-26;07:11:00;2022-04-26;07:11:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"700000011";;"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07021172";"Grande Rivière à Goyaves à PETIT-BOURG";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-07-19;07:07:00;2022-07-19;07:07:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"700000011";;"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07021172";"Grande Rivière à Goyaves à PETIT-BOURG";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-11-30;11:45:00;2022-11-30;11:45:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"700000011";;"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07021172";"Grande Rivière à Goyaves à PETIT-BOURG";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-12-14;11:10:00;2022-12-14;11:10:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"700000011";;"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07022008";"Rivière Grande Plaine à POINTE-NOIRE";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-04-27;09:42:00;2022-04-27;09:42:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"0700000010/0700000011";"Contrôle de surveillance des cours d’eau du bassin Guadeloupe/Contrôle de surveillance des eaux côtières du bassin Guadeloupe";"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07022008";"Rivière Grande Plaine à POINTE-NOIRE";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-07-20;09:27:00;2022-07-20;09:27:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"0700000010/0700000011";"Contrôle de surveillance des cours d’eau du bassin Guadeloupe/Contrôle de surveillance des eaux côtières du bassin Guadeloupe";"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07022008";"Rivière Grande Plaine à POINTE-NOIRE";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-11-30;10:45:00;2022-11-30;10:45:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"0700000010/0700000011";"Contrôle de surveillance des cours d’eau du bassin Guadeloupe/Contrôle de surveillance des eaux côtières du bassin Guadeloupe";"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07022008";"Rivière Grande Plaine à POINTE-NOIRE";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-12-14;10:00:00;2022-12-14;10:00:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"0700000010/0700000011";"Contrôle de surveillance des cours d’eau du bassin Guadeloupe/Contrôle de surveillance des eaux côtières du bassin Guadeloupe";"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07023005";"Rivière Aux Herbes à BASSE-TERRE";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-05-02;07:48:00;2022-05-02;07:48:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"700000011";;"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07023005";"Rivière Aux Herbes à BASSE-TERRE";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-07-25;07:52:00;2022-07-25;07:52:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"700000011";;"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07023005";"Rivière Aux Herbes à BASSE-TERRE";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-12-01;07:35:00;2022-12-01;07:35:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"700000011";;"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07023005";"Rivière Aux Herbes à BASSE-TERRE";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-12-20;07:20:00;2022-12-20;07:20:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"700000011";;"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07023495";"Rivière Aux Herbes à SAINT-CLAUDE";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-05-02;07:19:00;2022-05-02;07:19:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"700000010";;"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07023495";"Rivière Aux Herbes à SAINT-CLAUDE";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-07-25;07:22:00;2022-07-25;07:22:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"700000010";;"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07023495";"Rivière Aux Herbes à SAINT-CLAUDE";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-12-01;07:45:00;2022-12-01;07:45:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"700000010";;"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07023495";"Rivière Aux Herbes à SAINT-CLAUDE";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-12-20;06:45:00;2022-12-20;06:45:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"700000010";;"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07026037";"Rivière Lézarde à PETIT-BOURG";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-05-04;07:31:00;2022-05-04;07:31:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"0700000010/0700000011";"Contrôle de surveillance des cours d’eau du bassin Guadeloupe/Contrôle de surveillance des eaux côtières du bassin Guadeloupe";"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07026037";"Rivière Lézarde à PETIT-BOURG";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-07-27;07:07:00;2022-07-27;07:07:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"0700000010/0700000011";"Contrôle de surveillance des cours d’eau du bassin Guadeloupe/Contrôle de surveillance des eaux côtières du bassin Guadeloupe";"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07026037";"Rivière Lézarde à PETIT-BOURG";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-12-08;06:15:00;2022-12-08;06:15:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"0700000010/0700000011";"Contrôle de surveillance des cours d’eau du bassin Guadeloupe/Contrôle de surveillance des eaux côtières du bassin Guadeloupe";"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07026037";"Rivière Lézarde à PETIT-BOURG";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-12-21;10:00:00;2022-12-21;10:00:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"0700000010/0700000011";"Contrôle de surveillance des cours d’eau du bassin Guadeloupe/Contrôle de surveillance des eaux côtières du bassin Guadeloupe";"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07028015";"Rivière Moustique Petit-Bourg à PETIT-BOURG";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-05-04;08:39:00;2022-05-04;08:39:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"0700000010/0700000011";"Contrôle de surveillance des cours d’eau du bassin Guadeloupe/Contrôle de surveillance des eaux côtières du bassin Guadeloupe";"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07028015";"Rivière Moustique Petit-Bourg à PETIT-BOURG";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-07-27;08:04:00;2022-07-27;08:04:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"0700000010/0700000011";"Contrôle de surveillance des cours d’eau du bassin Guadeloupe/Contrôle de surveillance des eaux côtières du bassin Guadeloupe";"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07028015";"Rivière Moustique Petit-Bourg à PETIT-BOURG";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-11-28;13:00:00;2022-11-28;13:00:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"0700000010/0700000011";"Contrôle de surveillance des cours d’eau du bassin Guadeloupe/Contrôle de surveillance des eaux côtières du bassin Guadeloupe";"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07028015";"Rivière Moustique Petit-Bourg à PETIT-BOURG";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-12-21;09:10:00;2022-12-21;09:10:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"0700000010/0700000011";"Contrôle de surveillance des cours d’eau du bassin Guadeloupe/Contrôle de surveillance des eaux côtières du bassin Guadeloupe";"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07028110";"Rivière Moustique Petit-Bourg à PETIT-BOURG";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-05-04;08:00:00;2022-05-04;08:00:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"0700000010/0700000011";"Contrôle de surveillance des cours d’eau du bassin Guadeloupe/Contrôle de surveillance des eaux côtières du bassin Guadeloupe";"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07028110";"Rivière Moustique Petit-Bourg à PETIT-BOURG";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-07-27;07:41:00;2022-07-27;07:41:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"0700000010/0700000011";"Contrôle de surveillance des cours d’eau du bassin Guadeloupe/Contrôle de surveillance des eaux côtières du bassin Guadeloupe";"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07028110";"Rivière Moustique Petit-Bourg à PETIT-BOURG";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-11-28;12:15:00;2022-11-28;12:15:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"0700000010/0700000011";"Contrôle de surveillance des cours d’eau du bassin Guadeloupe/Contrôle de surveillance des eaux côtières du bassin Guadeloupe";"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07028110";"Rivière Moustique Petit-Bourg à PETIT-BOURG";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-12-21;08:15:00;2022-12-21;08:15:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"0700000010/0700000011";"Contrôle de surveillance des cours d’eau du bassin Guadeloupe/Contrôle de surveillance des eaux côtières du bassin Guadeloupe";"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07032002";"Rivière des Pères à BAILLIF";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-04-25;09:44:00;2022-04-25;09:44:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"0700000010/0700000011";"Contrôle de surveillance des cours d’eau du bassin Guadeloupe/Contrôle de surveillance des eaux côtières du bassin Guadeloupe";"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07032002";"Rivière des Pères à BAILLIF";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-07-18;09:17:00;2022-07-18;09:17:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"0700000010/0700000011";"Contrôle de surveillance des cours d’eau du bassin Guadeloupe/Contrôle de surveillance des eaux côtières du bassin Guadeloupe";"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07032002";"Rivière des Pères à BAILLIF";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-11-28;10:30:00;2022-11-28;10:30:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"0700000010/0700000011";"Contrôle de surveillance des cours d’eau du bassin Guadeloupe/Contrôle de surveillance des eaux côtières du bassin Guadeloupe";"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07032002";"Rivière des Pères à BAILLIF";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-12-19;10:00:00;2022-12-19;10:00:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"0700000010/0700000011";"Contrôle de surveillance des cours d’eau du bassin Guadeloupe/Contrôle de surveillance des eaux côtières du bassin Guadeloupe";"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07033003";"Petite Rivière à Goyave à GOYAVE";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-05-04;09:55:00;2022-05-04;09:55:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"700000011";;"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
"07033003";"Petite Rivière à Goyave à GOYAVE";"RAS";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"286";"Prélèvement d'eau par flacon à ouverture permanente sans transvasement";2022-07-27;08:55:00;2022-07-27;08:55:00;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"RAS";"700000011";;"20000438000032";"OFFICE DE L'EAU GUADELOUPE";"90186554300010";"OF CONSULTING (OFC)"
